LoanNr_ChkDgt,Name,City,State,Zip,Bank,BankState,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,ChgOffDate,DisbursementDate,DisbursementGross,BalanceGross,MIS_Status,ChgOffPrinGr,GrAppv,SBA_Appv
1037489685,KAREN'S MINI MARKET,HUNTINGTON PARK,CA,320567.1393,BBCN BANK,CA,1760902.285,07-Feb-06,2021.859097,18.04204445,12.191378,1.170101028,-1.256556527,0.842740816,15556.22134,1.992510518,0,N,19-May-08,28-Feb-06,"$149,647.81",$0.00,CHGOFF,"$32,499.51","$152,867.84","$94,469.59"
1037496553,CARIBE COMMUNICATIONS & PUBLI,CAMBRIDGE,MA,320621.9215,BAY COLONY DEVEL CORP,MA,1761191.299,03-Mar-97,2021.863594,18.02962603,12.19210089,1.170091443,-1.256930018,0.842744405,15558.92015,1.992846971,N,N,,15-Apr-98,"$149,652.28",$0.00,P I F,"$32,503.42","$152,873.45","$94,470.91"
1037503421,JASON'S N.Y. STYLE PIZZA,WATERVILLE,ME,320676.7036,KEYBANK NATIONAL ASSOCIATION,OH,1761480.313,13-Apr-00,2021.868091,18.01720761,12.19282377,1.170081858,-1.25730351,0.842747994,15561.61897,1.993183425,N,N,,31-May-00,"$149,656.75",$0.00,P I F,"$32,507.34","$152,879.06","$94,472.24"
1037510290,XTRA XPRESS INC,MILWAUKEE,WI,320731.4858,INNOVATIVE BANK,CA,1761769.327,07-Feb-06,2021.872588,18.00478919,12.19354666,1.170072273,-1.257677001,0.842751583,15564.31779,1.993519879,0,N,,28-Feb-06,"$149,661.22",$0.00,P I F,"$32,511.26","$152,884.67","$94,473.57"
1037517158,"NEW MILLENNIUM RENTALS, INC",NEW WINDSOR,NY,320786.2679,KEYBANK NATIONAL ASSOCIATION,OH,1762058.341,21-Apr-00,2021.877085,17.99237077,12.19426955,1.170062687,-1.258050493,0.842755172,15567.0166,1.993856333,Y,N,,30-Jun-00,"$149,665.69",$0.00,P I F,"$32,515.17","$152,890.29","$94,474.90"
1037524026,"L & R SERVICES, INC.",NEW BALTIMORE,MI,320841.0501,COMERICA BANK,TX,1762347.355,03-Mar-97,2021.881582,17.97995235,12.19499244,1.170053102,-1.258423984,0.842758761,15569.71542,1.994192786,N,N,,31-Jul-97,"$149,670.16",$0.00,P I F,"$32,519.09","$152,895.90","$94,476.23"
1037530894,"Michael T. Smith, Inc",Kingston,NY,320895.8323,KEYBANK NATIONAL ASSOCIATION,OH,1762636.369,21-Apr-00,2021.886079,17.96753393,12.19571532,1.170043517,-1.258797476,0.84276235,15572.41424,1.99452924,N,N,,30-Jun-00,"$149,674.63",$0.00,P I F,"$32,523.01","$152,901.51","$94,477.56"
1037537762,MAXI MUFFLER,RINGGOLD,GA,320950.6144,BBCN BANK,CA,1762925.383,07-Feb-06,2021.890576,17.95511551,12.19643821,1.170033932,-1.259170967,0.842765939,15575.11305,1.994865694,0,N,16-Jul-08,28-Feb-06,"$149,679.10",$0.00,CHGOFF,"$32,526.93","$152,907.12","$94,478.89"
1037544630,Leisure Maine Travel Van Renta,Rockland,ME,321005.3966,KEYBANK NATIONAL ASSOCIATION,OH,1763214.397,24-Apr-00,2021.895074,17.94269709,12.1971611,1.170024347,-1.259544459,0.842769528,15577.81187,1.995202148,N,N,,30-Jun-00,"$149,683.57",$0.00,P I F,"$32,530.84","$152,912.73","$94,480.21"
1037551499,"GAMBERO, INC.",SEATTLE,WA,321060.1787,"READYCAP LENDING, LLC",CA,1763503.411,03-Mar-97,2021.899571,17.93027867,12.19788399,1.170014761,-1.25991795,0.842773117,15580.51069,1.995538601,0,N,,31-May-97,"$149,688.04",$0.00,P I F,"$32,534.76","$152,918.35","$94,481.54"
1037558367,"D.R. O'Neill Enterprises, Inc",Whitesboro,NY,321114.9609,KEYBANK NATIONAL ASSOCIATION,OH,1763792.424,03-May-00,2021.904068,17.91786024,12.19860687,1.170005176,-1.260291442,0.842776706,15583.20951,1.995875055,Y,N,,31-May-00,"$149,692.51",$0.00,P I F,"$32,538.68","$152,923.96","$94,482.87"
1037565235,"Tri-Tech, Inc",Cohoes,NY,321169.743,KEYBANK NATIONAL ASSOCIATION,OH,1764081.438,09-May-00,2021.908565,17.90544182,12.19932976,1.169995591,-1.260664933,0.842780295,15585.90832,1.996211509,N,N,,30-Jun-00,"$149,696.98",$0.00,P I F,"$32,542.59","$152,929.57","$94,484.20"
1037572103,JOSEPH EVANS CONSTRUCTION LLC,WACO,TX,321224.5252,WELLS FARGO BANK NATL ASSOC,SD,1764370.452,07-Feb-06,2021.913062,17.8930234,12.20005265,1.169986006,-1.261038425,0.842783883,15588.60714,1.996547963,Y,N,12-Mar-13,30-Apr-06,"$149,701.45",$0.00,CHGOFF,"$32,546.51","$152,935.18","$94,485.53"
1037578971,FERN CREEK CHIROPRACTIC CENTER,LOUISVILLE,KY,321279.3074,"PNC BANK, NATIONAL ASSOCIATION",KY,1764659.466,03-Mar-97,2021.917559,17.88060498,12.20077554,1.169976421,-1.261411916,0.842787472,15591.30596,1.996884416,N,Y,,31-Mar-97,"$149,705.92",$0.00,P I F,"$32,550.43","$152,940.79","$94,486.86"
1037585840,"Windham Ventures, Inc",Windham,NY,321334.0895,KEYBANK NATIONAL ASSOCIATION,OH,1764948.48,17-May-00,2021.922056,17.86818656,12.20149842,1.169966835,-1.261785408,0.842791061,15594.00477,1.99722087,N,N,,31-Mar-01,"$149,710.39",$0.00,P I F,"$32,554.34","$152,946.41","$94,488.19"
1037592708,AAW BUSINESS SERVICES INC,LOS ANGELES,CA,321388.8717,WELLS FARGO BANK NATL ASSOC,SD,1765237.494,07-Feb-06,2021.926553,17.85576814,12.20222131,1.16995725,-1.262158899,0.84279465,15596.70359,1.997557324,Y,N,23-Dec-09,31-Mar-06,"$149,714.86",$0.00,CHGOFF,"$32,558.26","$152,952.02","$94,489.52"
1037599576,"TRAVEL BOARDS, INC.",CLEVELAND HEIGHTS,OH,321443.6538,JPMORGAN CHASE BANK NATL ASSOC,IL,1765526.508,03-Mar-97,2021.93105,17.84334972,12.2029442,1.169947665,-1.262532391,0.842798239,15599.40241,1.997893778,0,N,,30-Sep-97,"$149,719.33",$0.00,P I F,"$32,562.18","$152,957.63","$94,490.84"
1037606444,Bolsters Mills General Store,Oxford (sta.) (Welchville),ME,321498.436,KEYBANK NATIONAL ASSOCIATION,OH,1765815.522,12-Jun-00,2021.935547,17.8309313,12.20366709,1.16993808,-1.262905882,0.842801828,15602.10122,1.998230231,N,N,,31-Aug-00,"$149,723.80",$0.00,P I F,"$32,566.09","$152,963.24","$94,492.17"
1037613312,DINNER BY DESIGN,WARNER ROBINS,GA,321553.2181,COLONY BANK,GA,1766104.536,07-Feb-06,2021.940044,17.81851288,12.20438997,1.169928495,-1.263279374,0.842805417,15604.80004,1.998566685,0,N,18-Aug-09,30-Apr-06,"$149,728.27",$0.00,CHGOFF,"$32,570.01","$152,968.85","$94,493.50"
1037620181,Complete Wedding Guide,Feura Bush,NY,321608.0003,KEYBANK NATIONAL ASSOCIATION,OH,1766393.55,19-Jun-00,2021.944541,17.80609446,12.20511286,1.169918909,-1.263652865,0.842809006,15607.49886,1.998903139,Y,N,,31-Jul-00,"$149,732.74",$0.00,P I F,"$32,573.93","$152,974.47","$94,494.83"
1037627049,DL WILLIAMS INSURANCE INC,MISSOULA,MT,321662.7825,WELLS FARGO BANK NATL ASSOC,SD,1766682.564,07-Feb-06,2021.949038,17.79367604,12.20583575,1.169909324,-1.264026357,0.842812595,15610.19767,1.999239593,Y,N,,31-Mar-06,"$149,737.21",$0.00,P I F,"$32,577.85","$152,980.08","$94,496.16"
1037633917,"SHOEMAKER PAVING, INC.",CROTON,OH,321717.5646,HEARTLAND BANK,OH,1766971.578,03-Mar-97,2021.953535,17.78125761,12.20655864,1.169899739,-1.264399848,0.842816184,15612.89649,1.999576046,N,Y,,30-Apr-97,"$149,741.68",$0.00,P I F,"$32,581.76","$152,985.69","$94,497.49"
1037640785,Moving Technologies,Ontario,NY,321772.3468,KEYBANK NATIONAL ASSOCIATION,OH,1767260.592,21-Jun-00,2021.958032,17.76883919,12.20728152,1.169890154,-1.264773339,0.842819773,15615.59531,1.9999125,N,N,,31-Jul-00,"$149,746.15",$0.00,P I F,"$32,585.68","$152,991.30","$94,498.82"
1037647653,"PHILIP F. CURTIN, ATTY. AT LAW",MANCHESTER,NH,321827.1289,GRANITE ST. ECONOMIC DEVEL COR,NH,1767549.606,03-Mar-97,2021.962529,17.75642077,12.20800441,1.169880569,-1.265146831,0.842823362,15618.29413,2.000248954,N,N,,16-Jul-97,"$149,750.62",$0.00,P I F,"$32,589.60","$152,996.91","$94,500.15"
1037654522,"Dr. Kent R. Behler, DPM",Wappingers Falls,NY,321881.9111,KEYBANK NATIONAL ASSOCIATION,OH,1767838.62,05-Jul-00,2021.967026,17.74400235,12.2087273,1.169870983,-1.265520322,0.842826951,15620.99294,2.000585408,Y,N,29-Jan-03,31-Jul-00,"$149,755.09",$0.00,CHGOFF,"$32,593.51","$153,002.53","$94,501.47"
1037661390,TUBBY'S BATTING CAGE,SAN MARCOS,TX,321936.6932,FIRST-CITIZENS BK & TR CO,NC,1768127.634,03-Mar-97,2021.971523,17.73158393,12.20945019,1.169861398,-1.265893814,0.84283054,15623.69176,2.000921861,0,N,17-Jan-06,31-Aug-97,"$149,759.56",$0.00,CHGOFF,"$32,597.43","$153,008.14","$94,502.80"
1037668258,The Marcy Spa & Salon Inc.,Watertown,NY,321991.4754,KEYBANK NATIONAL ASSOCIATION,OH,1768416.648,11-Jul-00,2021.97602,17.71916551,12.21017307,1.169851813,-1.266267305,0.842834128,15626.39058,2.001258315,N,N,,31-Aug-00,"$149,764.03",$0.00,P I F,"$32,601.35","$153,013.75","$94,504.13"
1037675126,FIVE GUYS FAMOUS BURGERS AND F,ARLINGTON,VA,322046.2575,EAGLEBANK,MD,1768705.662,07-Feb-06,2021.980517,17.70674709,12.21089596,1.169842228,-1.266640797,0.842837717,15629.08939,2.001594769,0,N,,30-Sep-06,"$149,768.50",$0.00,P I F,"$32,605.26","$153,019.36","$94,505.46"
1037681994,"WATER WELL SYSTEMS, INC.",JOHNSTON,RI,322101.0397,ADMIRALS BANK,MA,1768994.676,03-Mar-97,2021.985014,17.69432867,12.21161885,1.169832643,-1.267014288,0.842841306,15631.78821,2.001931223,N,Y,,31-Mar-97,"$149,772.97",$0.00,P I F,"$32,609.18","$153,024.97","$94,506.79"
1037688863,"PROFESSIONAL IMAGE, INC.",MAPLEWOOD,MN,322155.8219,U.S. BANK NATIONAL ASSOCIATION,OH,1769283.69,03-Mar-97,2021.989511,17.68191025,12.21234174,1.169823057,-1.26738778,0.842844895,15634.48703,2.002267676,0,N,,30-Apr-97,"$149,777.45",$0.00,P I F,"$32,613.10","$153,030.59","$94,508.12"
1037695731,P&R Professional Janitorial Se,Kenmore,NY,322210.604,KEYBANK NATIONAL ASSOCIATION,OH,1769572.704,14-Aug-00,2021.994008,17.66949183,12.21306462,1.169813472,-1.267761271,0.842848484,15637.18584,2.00260413,N,N,,30-Sep-00,"$149,781.92",$0.00,P I F,"$32,617.01","$153,036.20","$94,509.45"
1037702599,MARTINIZING DRY CLEANING,ROCKLIN,CA,322265.3862,U.S. BANK NATIONAL ASSOCIATION,OH,1769861.718,07-Feb-06,2021.998505,17.65707341,12.21378751,1.169803887,-1.268134763,0.842852073,15639.88466,2.002940584,0,N,15-May-09,31-Aug-06,"$149,786.39",$0.00,CHGOFF,"$32,620.93","$153,041.81","$94,510.77"
1037709467,Piggy Pat's BBQ,Little Falls,NY,322320.1683,KEYBANK NATIONAL ASSOCIATION,OH,1770150.732,15-Aug-00,2022.003002,17.64465499,12.2145104,1.169794302,-1.268508254,0.842855662,15642.58348,2.003277038,N,N,,31-Mar-01,"$149,790.86",$0.00,P I F,"$32,624.85","$153,047.42","$94,512.10"
1037716335,DOUBLE JD INC.,PARKER,CO,322374.9505,JPMORGAN CHASE BANK NATL ASSOC,IL,1770439.746,03-Mar-97,2022.007499,17.63223656,12.21523329,1.169784717,-1.268881746,0.842859251,15645.28229,2.003613491,0,N,,30-Apr-97,"$149,795.33",$0.00,P I F,"$32,628.77","$153,053.03","$94,513.43"
1037723204,Fire Station Cafe,North Bangor,NY,322429.7326,KEYBANK NATIONAL ASSOCIATION,OH,1770728.76,16-Aug-00,2022.011996,17.61981814,12.21595617,1.169775131,-1.269255237,0.84286284,15647.98111,2.003949945,N,N,,31-Oct-00,"$149,799.80",$0.00,P I F,"$32,632.68","$153,058.65","$94,514.76"
1037730072,GREENLIFE MOBILE,SAN JOSE,CA,322484.5148,BBCN BANK,CA,1771017.774,07-Feb-06,2022.016493,17.60739972,12.21667906,1.169765546,-1.269628729,0.842866429,15650.67993,2.004286399,0,N,19-Oct-09,28-Feb-06,"$149,804.27",$0.00,P I F,"$32,636.60","$153,064.26","$94,516.09"
1037736940,F/ V ING TOFFER 8,JAMESTOWN,RI,322539.297,CITIZENS BANK NATL ASSOC,RI,1771306.788,03-Mar-97,2022.02099,17.5949813,12.21740195,1.169755961,-1.27000222,0.842870018,15653.37874,2.004622853,N,N,,30-Apr-97,"$149,808.74",$0.00,P I F,"$32,640.52","$153,069.87","$94,517.42"
1037743808,Family Dream Ceramics,Old Town,ME,322594.0791,KEYBANK NATIONAL ASSOCIATION,OH,1771595.802,24-Aug-00,2022.025487,17.58256288,12.21812484,1.169746376,-1.270375712,0.842873607,15656.07756,2.004959306,N,N,,31-Dec-01,"$149,813.21",$0.00,P I F,"$32,644.43","$153,075.48","$94,518.75"
1037750676,"COMPLETE FLY FISHER, LTD., THE",RICHMOND,VA,322648.8613,BRANCH BK. & TR CO,VA,1771884.816,03-Mar-97,2022.029984,17.57014446,12.21884772,1.169736791,-1.270749203,0.842877196,15658.77638,2.00529576,N,Y,,31-Mar-97,"$149,817.68",$0.00,P I F,"$32,648.35","$153,081.09","$94,520.08"
1037757544,Big Cheese Pizza and More,Hooksett (census name for Hook,NH,322703.6434,KEYBANK NATIONAL ASSOCIATION,OH,1772173.83,11-Sep-00,2022.034481,17.55772604,12.21957061,1.169727205,-1.271122695,0.842880785,15661.4752,2.005632214,N,N,,30-Sep-00,"$149,822.15",$0.00,P I F,"$32,652.27","$153,086.71","$94,521.40"
1037764413,"THE BAGGAGE HANDLER, LTD",AURORA,CO,322758.4256,CITYWIDE BANKS,CO,1772462.844,03-Mar-97,2022.038978,17.54530762,12.2202935,1.16971762,-1.271496186,0.842884373,15664.17401,2.005968668,N,N,21-Feb-03,31-Mar-97,"$149,826.62",$0.00,CHGOFF,"$32,656.18","$153,092.32","$94,522.73"
1037771281,Eurocafe Imports LLC,Rochester,NY,322813.2077,KEYBANK NATIONAL ASSOCIATION,OH,1772751.858,13-Sep-00,2022.043475,17.5328892,12.22101639,1.169708035,-1.271869678,0.842887962,15666.87283,2.006305121,N,N,,30-Sep-00,"$149,831.09",$0.00,P I F,"$32,660.10","$153,097.93","$94,524.06"
1037778149,Cut N' Style,Rochester,NY,322867.9899,KEYBANK NATIONAL ASSOCIATION,OH,1773040.872,21-Sep-00,2022.047972,17.52047078,12.22173927,1.16969845,-1.272243169,0.842891551,15669.57165,2.006641575,N,N,,31-Oct-00,"$149,835.56",$0.00,P I F,"$32,664.02","$153,103.54","$94,525.39"
1037785017,ROBEK'S JUICE,TUCSON,AZ,322922.772,"READYCAP LENDING, LLC",CA,1773329.886,07-Feb-06,2022.052469,17.50805236,12.22246216,1.169688865,-1.272616661,0.84289514,15672.27046,2.006978029,0,N,14-Feb-12,31-Mar-06,"$149,840.03",$0.00,CHGOFF,"$32,667.93","$153,109.15","$94,526.72"
1037791885,Princeton Technology Corporati,Hudson,NH,322977.5542,KEYBANK NATIONAL ASSOCIATION,OH,1773618.9,17-Oct-00,2022.056966,17.49563393,12.22318505,1.169679279,-1.272990152,0.842898729,15674.96928,2.007314483,Y,N,,30-Nov-00,"$149,844.50",$0.00,P I F,"$32,671.85","$153,114.77","$94,528.05"
1037798754,FREEMAN SPECIALTY WATER,QUINCY,IL,323032.3364,FIRST BANKERS TR COMPANY NATL,IL,1773907.914,07-Feb-06,2022.061463,17.48321551,12.22390794,1.169669694,-1.273363644,0.842902318,15677.6681,2.007650936,0,N,,31-Aug-06,"$149,848.97",$0.00,P I F,"$32,675.77","$153,120.38","$94,529.38"
1037805622,Duck Deli,JAMISON,PA,323087.1185,"PNC BANK, NATIONAL ASSOCIATION",DE,1774196.928,29-Nov-00,2022.06596,17.47079709,12.22463082,1.169660109,-1.273737135,0.842905907,15680.36691,2.00798739,N,N,,31-Dec-00,"$149,853.44",$0.00,P I F,"$32,679.69","$153,125.99","$94,530.70"
1037812490,Pacific Ridge Insurance Market,CAMARILLO,CA,323141.9007,CALIFORNIA BANK & TRUST,CA,1774485.942,12-Mar-01,2022.070457,17.45837867,12.22535371,1.169650524,-1.274110627,0.842909496,15683.06573,2.008323844,N,N,,30-Jun-02,"$149,857.91",$0.00,P I F,"$32,683.60","$153,131.60","$94,532.03"
1037819358,SKIN CARE INTERNATIONAL,PLANO,TX,323196.6828,LEGACYTEXAS BANK,TX,1774774.956,03-Mar-97,2022.074954,17.44596025,12.2260766,1.169640939,-1.274484118,0.842913085,15685.76455,2.008660298,N,Y,,31-Mar-97,"$149,862.38",$0.00,P I F,"$32,687.52","$153,137.21","$94,533.36"
1037826226,"Leo Arretin, Inc.",LOS ANGELES,CA,323251.465,CALIFORNIA BANK & TRUST,CA,1775063.97,13-Mar-01,2022.079451,17.43354183,12.22679948,1.169631353,-1.27485761,0.842916674,15688.46336,2.008996751,Y,N,,31-Mar-02,"$149,866.85",$0.00,P I F,"$32,691.44","$153,142.83","$94,534.69"
1037833095,C AND F NURSERY AND SUPPLY INC,OLYPHANT,PA,323306.2471,FIDELITY DEPOSIT & DISCOUNT BK,PA,1775352.984,07-Feb-06,2022.083948,17.42112341,12.22752237,1.169621768,-1.275231101,0.842920263,15691.16218,2.009333205,0,N,,31-Aug-06,"$149,871.32",$0.00,P I F,"$32,695.35","$153,148.44","$94,536.02"
1037839963,"Vision Scape Imaging, Inc.",POWAY,CA,323361.0293,CALIFORNIA BANK & TRUST,CA,1775641.998,13-Mar-01,2022.088445,17.40870499,12.22824526,1.169612183,-1.275604593,0.842923852,15693.861,2.009669659,Y,N,,31-Mar-01,"$149,875.79",$0.00,P I F,"$32,699.27","$153,154.05","$94,537.35"
1037846831,BAKERS SEWING CENTER,ESCONDIDO,CA,323415.8115,CALIFORNIA BANK & TRUST,CA,1775931.012,06-Apr-01,2022.092942,17.39628657,12.22896815,1.169602598,-1.275978084,0.842927441,15696.55981,2.010006113,Y,N,30-Mar-07,30-Jun-01,"$149,880.26",$0.00,CHGOFF,"$32,703.19","$153,159.66","$94,538.68"
1037853699,SIMPLEX OFFICE SOLUTIONS,ANAHEIM,CA,323470.5936,CALIFORNIA BANK & TRUST,CA,1776220.026,09-Apr-01,2022.097439,17.38386815,12.22969103,1.169593013,-1.276351576,0.84293103,15699.25863,2.010342566,Y,N,,30-Apr-01,"$149,884.73",$0.00,P I F,"$32,707.10","$153,165.27","$94,540.01"
1037860567,YUN-HUA CORPORATION,SAN DIEGO,CA,323525.3758,CALIFORNIA BANK & TRUST,CA,1776509.04,09-Apr-01,2022.101936,17.37144973,12.23041392,1.169583427,-1.276725067,0.842934618,15701.95745,2.01067902,Y,N,,30-Apr-01,"$149,889.20",$0.00,P I F,"$32,711.02","$153,170.89","$94,541.33"
1037867436,"KYO D. LEE, M.D.",SAN FRANCISCO,CA,323580.1579,CALIFORNIA BANK & TRUST,CA,1776798.054,09-Apr-01,2022.106433,17.3590313,12.23113681,1.169573842,-1.277098559,0.842938207,15704.65627,2.011015474,Y,N,,30-Apr-01,"$149,893.67",$0.00,P I F,"$32,714.94","$153,176.50","$94,542.66"
1037874304,TRI-COUNTY AMBULANCE SERV. INC,NAPPANEE,IN,323634.9401,"KEY DIRECT, A BRANCH OF",OH,1777087.068,09-Apr-01,2022.11093,17.34661288,12.2318597,1.169564257,-1.27747205,0.842941796,15707.35508,2.011351928,N,N,,30-Jun-01,"$149,898.14",$0.00,P I F,"$32,718.85","$153,182.11","$94,543.99"
1037881172,"HACKER'S HEAVEN, INC.",COLUMBUS,OH,323689.7222,"PNC BANK, NATIONAL ASSOCIATION",OH,1777376.082,03-Mar-97,2022.115427,17.33419446,12.23258258,1.169554672,-1.277845542,0.842945385,15710.0539,2.011688381,N,Y,,30-Jun-97,"$149,902.61",$0.00,P I F,"$32,722.77","$153,187.72","$94,545.32"
1037888040,P & J ENTERPRISE,MISSION VIEJO,CA,323744.5044,CALIFORNIA BANK & TRUST,CA,1777665.096,12-Apr-01,2022.119924,17.32177604,12.23330547,1.169545087,-1.278219033,0.842948974,15712.75272,2.012024835,Y,N,,31-Jul-02,"$149,907.08",$0.00,P I F,"$32,726.69","$153,193.33","$94,546.65"
1037894908,THE UPS STORE,NOBLESVILLE,IN,323799.2865,WELLS FARGO BANK NATL ASSOC,SD,1777954.11,07-Feb-06,2022.124421,17.30935762,12.23402836,1.169535501,-1.278592525,0.842952563,15715.45153,2.012361289,0,N,,30-Apr-06,"$149,911.55",$0.00,P I F,"$32,730.61","$153,198.95","$94,547.98"
1037901777,"EAGLE PIPE RENTAL, INC.",HOBBS,NM,323854.0687,LEA COUNTY STATE BANK,NM,1778243.124,03-Mar-97,2022.128918,17.2969392,12.23475125,1.169525916,-1.278966016,0.842956152,15718.15035,2.012697743,N,Y,06-Jan-00,30-Apr-97,"$149,916.02",$0.00,CHGOFF,"$32,734.52","$153,204.56","$94,549.31"
1037908645,"Watermark Design Associates, L",LOS ANGELES,CA,323908.8509,CALIFORNIA BANK & TRUST,CA,1778532.138,12-Apr-01,2022.133415,17.28452078,12.23547413,1.169516331,-1.279339508,0.842959741,15720.84917,2.013034196,Y,N,,30-Apr-01,"$149,920.49",$0.00,P I F,"$32,738.44","$153,210.17","$94,550.64"
1037915513,NORTHSIDE CHRISTIAN ACADEMY,JACKSON,MS,323963.633,CENTRAL MISSISSIPPI DEVEL COMP,MS,1778821.152,03-Mar-97,2022.137912,17.27210236,12.23619702,1.169506746,-1.279712999,0.84296333,15723.54798,2.01337065,N,N,,17-Sep-97,"$149,924.96",$0.00,P I F,"$32,742.36","$153,215.78","$94,551.96"
1037922381,Las Vegas Specialty Seafood Co,LAS VEGAS,NV,324018.4152,CALIFORNIA BANK & TRUST,CA,1779110.166,12-Apr-01,2022.142409,17.25968394,12.23691991,1.169497161,-1.280086491,0.842966919,15726.2468,2.013707104,Y,N,,30-Apr-01,"$149,929.43",$0.00,P I F,"$32,746.27","$153,221.39","$94,553.29"
1037929249,JC TECH,SANTA CLARITA,CA,324073.1973,WILSHIRE BANK,CA,1779399.18,07-Feb-06,2022.146906,17.24726552,12.2376428,1.169487575,-1.280459982,0.842970508,15728.94562,2.014043558,0,N,,31-May-06,"$149,933.90",$0.00,P I F,"$32,750.19","$153,227.01","$94,554.62"
1037936117,"James J. Sanchez, a Profession",FRESNO,CA,324127.9795,CALIFORNIA BANK & TRUST,CA,1779688.194,12-Apr-01,2022.151403,17.2348471,12.23836568,1.16947799,-1.280833474,0.842974097,15731.64443,2.014380011,N,N,,30-Apr-01,"$149,938.37",$0.00,P I F,"$32,754.11","$153,232.62","$94,555.95"
1037942986,OFF THE BEATEN PATH,TURNER,ME,324182.7616,ANDROSCOGGIN SAVINGS BANK,ME,1779977.208,07-Feb-06,2022.1559,17.22242867,12.23908857,1.169468405,-1.281206965,0.842977686,15734.34325,2.014716465,0,N,,31-Mar-06,"$149,942.84",$0.00,P I F,"$32,758.02","$153,238.23","$94,557.28"
1037949854,"CAL COM WIRELESS, INC.",HOLLISTER,CA,324237.5438,CALIFORNIA BANK & TRUST,CA,1780266.222,30-Apr-01,2022.160397,17.21001025,12.23981146,1.16945882,-1.281580457,0.842981275,15737.04207,2.015052919,N,N,,30-Apr-01,"$149,947.31",$0.00,P I F,"$32,761.94","$153,243.84","$94,558.61"
1037956722,"ARTEMIS, A DESIGN AGENCY",SAN DIEGO,CA,324292.326,CALIFORNIA BANK & TRUST,CA,1780555.236,30-Apr-01,2022.164894,17.19759183,12.24053435,1.169449235,-1.281953948,0.842984863,15739.74089,2.015389373,Y,N,,31-Jul-01,"$149,951.78",$0.00,P I F,"$32,765.86","$153,249.45","$94,559.94"
1037963590,NAABEA ENIN MD PC,EASTMAN,GA,324347.1081,COLONY BANK,GA,1780844.25,07-Feb-06,2022.169391,17.18517341,12.24125723,1.169439649,-1.28232744,0.842988452,15742.4397,2.015725826,0,N,31-Mar-09,30-Apr-06,"$149,956.25",$0.00,CHGOFF,"$32,769.77","$153,255.06","$94,561.26"
1037970458,GENTLEMAN JACKS,LITTLE CHUTE,WI,324401.8903,"FIRSTMERIT BANK, N.A.",WI,1781133.264,03-Mar-97,2022.173888,17.17275499,12.24198012,1.169430064,-1.282700931,0.842992041,15745.13852,2.01606228,N,Y,,30-Apr-97,"$149,960.72",$0.00,P I F,"$32,773.69","$153,260.68","$94,562.59"
1037977327,Unifor Information Technologie,IRVINE,CA,324456.6724,CALIFORNIA BANK & TRUST,CA,1781422.278,30-Apr-01,2022.178385,17.16033657,12.24270301,1.169420479,-1.283074423,0.84299563,15747.83734,2.016398734,Y,N,05-Mar-07,31-May-01,"$149,965.19",$0.00,CHGOFF,"$32,777.61","$153,266.29","$94,563.92"
1037984195,KO-AMERICAN ACADEMY OF EDUCATI,FULLERTON,CA,324511.4546,CALIFORNIA BANK & TRUST,CA,1781711.292,30-Apr-01,2022.182883,17.14791815,12.2434259,1.169410894,-1.283447914,0.842999219,15750.53615,2.016735188,Y,N,,31-May-01,"$149,969.66",$0.00,P I F,"$32,781.53","$153,271.90","$94,565.25"
1037991063,WILLIAMS-WALLACE MANAGEMENT CO,OAKLAND,CA,324566.2367,CALIFORNIA BANK & TRUST,CA,1782000.306,30-Apr-01,2022.18738,17.13549973,12.24414878,1.169401309,-1.283821406,0.843002808,15753.23497,2.017071641,Y,N,,31-May-01,"$149,974.13",$0.00,P I F,"$32,785.44","$153,277.51","$94,566.58"
1037997931,LEE'S MARTIAL ARTS,SEATTLE,WA,324621.0189,UMPQUA BANK,WA,1782289.32,03-Mar-97,2022.191877,17.12308131,12.24487167,1.169391723,-1.284194897,0.843006397,15755.93379,2.017408095,N,Y,,30-Apr-97,"$149,978.60",$0.00,P I F,"$32,789.36","$153,283.12","$94,567.91"
1038004799,KATIE ANDERSON DESIGN CONSULTA,SAN FRANCISCO,CA,324675.8011,CALIFORNIA BANK & TRUST,CA,1782578.334,30-Apr-01,2022.196374,17.11066289,12.24559456,1.169382138,-1.284568388,0.843009986,15758.6326,2.017744549,Y,N,,31-May-01,"$149,983.07",$0.00,P I F,"$32,793.28","$153,288.74","$94,569.24"
1038011668,STRAW HAT PIZZA PARLOR,NOVATO,CA,324730.5832,HERITAGE BANK OF COMMERCE,CA,1782867.348,03-Mar-97,2022.200871,17.09824447,12.24631745,1.169372553,-1.28494188,0.843013575,15761.33142,2.018081003,0,N,,30-Apr-97,"$149,987.54",$0.00,P I F,"$32,797.19","$153,294.35","$94,570.57"
